1	0.8627932578137751
2	0.8971359583061866
3	0.8982925170542143
4	0.898230935475279
5	0.8991306914355225
6	0.904764870093752
7	0.9062526589566914
8	0.9064968214991151
9	0.9086860652943565
10	0.9087306195681453
11	0.9075891099315541
12	0.9188804957958692
13	0.9176833992276633
14	0.9173592969277855
15	0.9194987456977374
16	0.9194040344976792
17	0.9286951735257153
18	0.9312643124230968
19	0.9311950676533594
20	0.9305055746262854
21	0.9304536910155152
22	0.9303901178762368
23	0.9362205111999915
24	0.9360405973441698
25	0.9428843126689916
26	0.9425785119038139
27	0.9566040942247418
28	0.9569020454663709
29	0.9569995046395396
30	0.9570841854553684
31	0.9596023410908805
32	0.9597146319792815
33	0.9597825020701025
34	0.959803696890278
35	0.9598435698728562
36	0.9599409284609726
37	0.9597925908272812
38	0.9592796298573323
39	0.9592696630830673
40	0.9592656933052017
41	0.9589886644487463
42	0.9589781426643839
43	0.9587775182744904
44	0.9588363905392372
45	0.9588126558399911
46	0.9587957550451632
47	0.9587261259800404
48	0.95804376429305
49	0.9577702488546285
50	0.9577354420597404
51	0.957728210894107
52	0.9577083881787017
53	0.9601725532289189
54	0.9602063878303893
55	0.9606568654870139
56	0.9606848912871919
57	0.9611337167180747
58	0.9611469377066189
59	0.962812238198098
60	0.9628000284272289
61	0.9630476090429597
62	0.9630248621213096
63	0.9630503489187587
64	0.9630643195690501
65	0.9630624815831199
66	0.9645179453145578
67	0.9647218379232717
68	0.9647314957335426
69	0.9648308792926183
70	0.9649007402124029
71	0.9650106247902351
72	0.9653326505910124
73	0.9656365065531863
74	0.9657126028906188
75	0.9657396880672691
76	0.9657566900639786
77	0.9657586273466566
78	0.9657589691614821
79	0.9658914704126861
80	0.9658917174785413
81	0.9659353382167504
82	0.9651432797558033
83	0.9652046033107023
84	0.9654491092490844
85	0.965828861042289
86	0.9658308400802131
87	0.9657749289048307
88	0.9658684345735795
89	0.9658535039009782
90	0.966478024630911
91	0.9664879665255643
92	0.9663329789557157
93	0.9663224713654298
94	0.9663149551218547
95	0.965951090833495
96	0.9659311467098535
97	0.9658988410939542
98	0.9649860619732986
99	0.964793453910694
100	0.9649420633444383
101	0.9664582585112502
102	0.9664714178706076
103	0.9669599158331103
104	0.9669620454552215
105	0.9669987841548197
106	0.9673809078138186
107	0.9678893333728271
108	0.9679925049076966
109	0.9681690319945481
110	0.9681977255915885
111	0.9681974142022645
112	0.9682381165079941
113	0.9684983271349381
114	0.9684158384014465
115	0.9686387251124771
116	0.9686382082943693
117	0.9686215263280054
118	0.9686210133347082
119	0.9685503553424872
120	0.9685554231726662
121	0.96850626454299
122	0.9685216121557251
123	0.9685324577113478
124	0.9685424511488102
125	0.9685053731058105
126	0.9684367137288786
127	0.9684365923790785
128	0.969068800862124
129	0.9699920551458813
130	0.969515519812613
131	0.9695150022612251
132	0.9694764850980766
133	0.9694720341519193
134	0.9683855742935485
135	0.9683039801108287
136	0.9719772358675727
137	0.9719760033286324
138	0.9719761158315984
139	0.9719262268184251
140	0.9717026588905036
141	0.9715663300884704
142	0.9715678376779557
143	0.9726081587942903
144	0.972611791435394
145	0.973994110486462
146	0.9739916322735651
147	0.9739963197376215
148	0.9705531704401582
149	0.9709995353257678
150	0.9711220207491462
151	0.9711150454657098
152	0.9712771988510266
153	0.9711790689686128
154	0.973589584584735
155	0.9735741044025992
156	0.9735794041756437
157	0.9736043167047894
158	0.9736044562520726
159	0.973524980487528
160	0.9735069001248552
161	0.9735017003646697
162	0.9734824010183284
163	0.9734427458460572
164	0.9734401173552724
165	0.9733466085531479
166	0.9735151956264032
167	0.9735154892934987
168	0.9735346480884639
169	0.9735344591931502
170	0.9735047339063054
171	0.9734214814451502
172	0.9681232232953779
173	0.9682525486041235
174	0.9682963675382501
175	0.96826181290549
176	0.9682682666206872
177	0.969119784544033
178	0.9691243243981529
179	0.9691328385930921
180	0.969132247601697
181	0.9712288162931336
182	0.9712783352977482
183	0.971262156631497
184	0.971279046373901
185	0.9732083091350361
186	0.9732378705044976
187	0.9732409127881223
188	0.9732405379266997
189	0.9732447577044735
190	0.9732442454454837
191	0.9732500894634413
192	0.9732686503142766
193	0.9732752983098636
194	0.9642077646546388
195	0.9642090039991095
196	0.971527027216076
197	0.9715393685032329
198	0.9715436406363754
199	0.9715434766565675
200	0.9714984320855289
201	0.9714989154989496
202	0.9715205366813515
203	0.9618511117908953
204	0.9621114308430522
205	0.963599393297063
206	0.9644950411001911
207	0.9645022605602193
208	0.9646342843970551
209	0.965509778809063
210	0.9655473281522424
211	0.967596949355222
212	0.9677659754560751
213	0.972157619914853
214	0.9721575306463958
215	0.9722468551708131
216	0.9722927811183036
217	0.9723225028495378
218	0.9723225902593067
219	0.9727785952662211
220	0.9727788049899643
221	0.9727787967093916
222	0.9728122468511317
223	0.9729232997375447
224	0.9730220511447698
225	0.9729756214463136
226	0.9729753645586092
227	0.9730815637003741
228	0.9730826661863922
229	0.9730388963830932
230	0.9730331056399516
231	0.9730288470921724
232	0.9730276209603003
233	0.9700836697437305
234	0.9700883211783464
235	0.9700881250108391
236	0.970376150764367
237	0.970379717657772
238	0.9703669419736469
239	0.9703923904285326
240	0.9705058851789634
241	0.9729012073029566
242	0.9731100793512334
243	0.9732092751166849
244	0.9732078478296338
245	0.9731880984431128
246	0.9731383017170911
247	0.9731243543622758
248	0.9732573391397739
249	0.9736256256153325
250	0.9736254555180672
251	0.9736518772131652
252	0.9736496434105032
253	0.9736503432116695
254	0.973650795820246
255	0.9736461173856693
256	0.9736544964099892
257	0.9736642177715792
258	0.9733622489022405
259	0.9733589548575816
260	0.9732718939662444
261	0.97332558270919
262	0.9733150365486454
263	0.9732617953168685
264	0.9735366065822288
265	0.9735268655195046
266	0.9736124567845201
267	0.9735921707040356
268	0.9735819602075223
269	0.9735825165980787
270	0.9735804604972621
271	0.9735802244553833
272	0.9735803690796038
273	0.9736021742938488
274	0.9719261523343807
275	0.9719210302824342
276	0.9719108220113667
277	0.9718978107295382
278	0.9718982762226508
279	0.9718569271783033
280	0.971854786325788
281	0.9718560036265423
282	0.9718517185908229
283	0.9718516581290971
284	0.9718499361501513
285	0.9718479031601308
286	0.9718402590738773
287	0.9718398177607102
288	0.9718286375743714
289	0.971819952587846
290	0.9715037032973844
291	0.9714918022902941
292	0.9713418780145361
293	0.9712993232367483
294	0.9712992793433582
295	0.9712953795314707
296	0.9712877816680241
297	0.9712877444263033
298	0.9712852691678879
299	0.9712852268585661
300	0.9710402287124804
301	0.9710399221076835
302	0.971019218741555
303	0.9710137213345368
304	0.9710145955087444
305	0.9710046152514732
306	0.9709976608005372
307	0.9709955612481515
308	0.9709886444261439
309	0.9733100439346591
310	0.9732963869887834
311	0.9732959527570623
312	0.9732511267585272
313	0.973241586592215
314	0.9732217899819039
315	0.9732078207798315
316	0.9732003077503972
317	0.9731999471733386
318	0.9730258934028797
319	0.9730191190531575
320	0.9729713419429796
321	0.9729704323122661
322	0.9729713579109032
323	0.9729602899498976
324	0.9729560074950024
325	0.9729448546591178
326	0.9729446258688625
327	0.9725978805084098
328	0.9725910129566874
329	0.9725877322248141
330	0.9725883801997672
331	0.9725831166006834
332	0.9754604177777876
333	0.9754597582878818
334	0.9754610507827943
335	0.9754485795557182
336	0.9754405285220831
337	0.9755901894509639
338	0.9755918750218645
339	0.9755042819127003
340	0.9755067550891163
341	0.9755366748134618
342	0.9755437379693382
343	0.9757514672859136
344	0.9757516612106653
345	0.9757534235754424
346	0.9756906668406655
347	0.9756929952460893
348	0.9757751889203973
349	0.9757752643502952
